b77,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,-2,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,1,2,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-2,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
b78,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,0,0,0,1,0,0,0,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,-1,1,0,1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,0,-3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,1,0,2,0,0,0,0,1,1,0,0,-1,1,0,0,0,-2,0,0,2,1,0,-1,0,0
b79,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,2,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,-2,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-2,-1,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
b80,0,1,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-2,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,-2,0,0,-1,0,0,1,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,-2,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-2,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
b81,0,0,-1,0,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1,0,0,-1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,2,-1,1,-1,-1,1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,1,0,0,1,0,1,0,0,0,0,-2,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0
b82,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0
b83,0,0,1,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,1,-1,0,0,0,0,0,0,0,2,0,-1,-1,-1,0,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,0,-1,1,-1,0,0,-1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
b84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,1,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-2,0,1,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,0,0,0,0,0,0,0,1,-1,-1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0
b85,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-1,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0
b86,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-2,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,3,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,1,2,0,-2,0,0,0,0,0,-1,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,2,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,-1,-2,-2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-2,-1,0,0,0,1
b87,-1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-2,-1,0,0,0,0,0,1,0,-1,0,0,-1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,1,-2,0,0,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-2,-1,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,-1,0,0,2,1,-1,1,0,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,1,0,1,0,-1,1,1,0,1,-1,1,1,1,0,-1,0,0,1,0,1,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0
b88,1,0,0,0,0,1,0,0,1,0,-1,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,1,1,4,0,0,0,-1,0,0,3,0,0,-2,1,0,-2,0,0,-1,0,0,0,-1,0,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,2,-2,-1,0,0,0,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,-1,0,1,-1,0,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,-1,0,0,-1,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,-1,-1,0,0,-1,0,1,-2,1,1,0,-1,0,0,-2,0,0,0,0,0,0,1,-2,0,1,-2,-1,0,0,-1,0,-1,0,0,0,-1,-1,0,1,-1,-1,0,0,1,3,0,0,0,0,0,0,-1,1,-3,0,0,0,1,0,0,0,0,-1,0,0,0
b89,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-1,-2,-2,0,0,-1,1,0,-1,0,1,2,-1,0,0,0,0,0,-1,-1,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,-2,0,0,1,0,0,1,-1,0,0,0,-2,1,0,-1,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1,0,0,2,-3,0,0,0,0,1,0,-1,1,0,1,-1,0,1,0,-1,0,0,0,0,0,-1,-1,1,2,-2,0,0,0,0,0,-1,-2,1,0,-1,0,0,2,-1,0,-1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,-1,0,-4,2,-1,1,0,0,0,0,0,0,1,1,1,0,-1,2,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-2,-1,1,1,0,1,-1,0,0,0,0,0,0,-1,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,2,0,-1,-1,-1,0,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,1,0,0,2,1,-1,1,0,1,0,1,0,-1,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0
b90,-3,-2,0,0,-1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,-1,0,-1,-1,0,0,1,0,0,0,0,0,0,0,-1,0,-2,0,0,0,-1,-1,-1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,2,-1,0,1,0,0,0,-1,-1,0,3,1,0,0,-1,2,0,1,0,2,0,0,2,0,-1,1,-2,0,0,0,0,0,0,1,-1,0,0,0,3,-2,0,0,0,0,1,-1,-1,4,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,-1,2,0,0,1,0,-1,0,1,-2,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0,0,3,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,-1,0,0,0,0,2,-2,1,1,1,0,-1,0,0,-1,-1,1,0,0,1,0,-1,2,0,0,0,0,0,0,0,0,2,0,0,1,-2,0,0,0,1,0,0,0,-1,1,0,-1,1,0,0,-1,-2,0,0,0,0,-1,0,-1,0,2,0,0,1,0,0,2,0,1,0,-1,0,0
b91,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,-1,0,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,1,0,1,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,0,0,-1,0,0,-1,1,0,-1,0,0,0,-2,0,0,-1,1,0,0,0,-1,-1,1,3,0,2,0,0,0,1,0,-2,1,0,2,1,0,0,0,0,-2,0,0,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-3,3,-2,0,0,0,0,0,0,0,1,1,0,-1,0,-2,-1,0,1,0,0,0,0,-1,0,0,1,1,0,-1,1,-1,1,0,1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,2,1,1,0,-1,-1,0,0,0,-3,1,0,-1,0,0,0,0,1,0,2,1,0,0,0,-2,-1,1,-4,0,0,2,0,0,0,0,1,0,0,-2,0,0,0,-1,0,0,0,0,2,0,1,-2,1,0,0,0,-1,1,0,1,0,0,0,-1,0,0,0,0,2,-2,1,0,-1,0,0,0,0,0,1,-1,0,2,0,0,0,1,0,1,-3,-2,-1,0,0,1,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,-1,1,-1,0,0,0,0,0,1,3,-1,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,0,2,-1,0,-1,0,-1,0,0,-2,0,1,0,0
b92,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,-1,-2,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,0,0,0,0,-2,-1,0,0,0,-1,0,0,0,-1,1,2,1,1,-1,-1,0,0,0,-1,1,-1,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,1,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,-1,0,0,0,-2,-1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,1,0,-1,0,0,0,1,0,2,1,0,2,-1,1,0,0,0,1,0,0,0,-3,0,1,0,0,0,2,1,1,0,0,1,-1,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,1,0,0,1,0,-1,0,1,0,1,0,0,0,0,-1,0,1,1,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,1,-1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
b93,0,1,1,0,-1,0,0,0,1,0,0,-1,0,0,-1,-1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,-1,0,0,0,1,0,0,-1,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0
b94,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,1,0,0,1,1,0,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,-1,0,1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1,-1,1,1,0,-1,0,0,-1,0,1,0,0,0,0,-1,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0
b95,1,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,-1,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,-2,0,0,0,0,-1,0,-1,1,1,2,-1,0,2,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0,-1,0,1,0,0,1,0,-1,0,0,-2,1,0,-1,0,0,0,0,1,1,-1,1,0,1,0,0,0,2,0,-2,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,2,-1,0,-1,2,0,0,0,0,0,-1,0,0,0,0,0,3,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,1,0,1,0,0,0,1,0,0,-4,-1,0,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,0,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1,0,0
